W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1109    0,382448    0,382004    0,764451    0,999997    -0,999999    -0,999999
1110    0,419604    0,419354    0,838957    0,999998    -1,000000    -1,000000
1111    0,457341    0,456788    0,914128    0,999994    -0,999999    -0,999999
1112    0,495367    0,495313    0,990677    0,999991    -0,999998    -0,999998
1113    0,534186    0,533743    1,067928    0,999996    -0,999999    -0,999999
1114    0,573893    0,573395    1,147287    0,999997    -0,999999    -0,999999
1115    0,613637    0,612889    1,226526    0,999997    -0,999999    -0,999999
1116    0,653836    0,653642    1,307475    0,999991    -0,999998    -0,999998
1117    0,723268    0,722689    1,445955    0,999994    -0,999999    -0,999999
1118    0,766347    0,766029    1,532374    0,999995    -0,999999    -0,999999
1119    0,001500    0,001494    0,000776    -0,865592    -0,266232    -0,252229
1120    0,001073    0,001195    0,001730    0,159874    -0,731093    -0,790384
1121    0,000838    0,001483    0,001299    -0,488268    -0,087593    -0,826570
1122    0,874942    0,874087    1,749029    0,999999    -1,000000    -1,000000
1123    0,917526    0,916884    1,834410    0,999999    -1,000000    -1,000000
1124    0,960307    0,960199    1,920504    0,999997    -0,999999    -0,999999
1125    1,004440    1,003210    2,007649    0,999998    -1,000000    -1,000000
1126    1,048467    1,047852    2,096317    0,999997    -0,999999    -0,999999
1127    1,092852    1,092983    2,185832    0,999994    -0,999999    -0,999999
1128    1,181062    1,180587    2,361646    0,999994    -0,999999    -0,999999
1129    1,183891    1,183673    2,367562    0,999995    -0,999999    -0,999999
1130    1,188735    1,187879    2,376612    0,999998    -0,999999    -0,999999
1131    1,234321    1,233210    2,467530    0,999999    -1,000000    -1,000000
1132    1,280563    1,278551    2,559113    0,999999    -1,000000    -1,000000
1133    1,326437    1,324811    2,651247    0,999999    -1,000000    -1,000000
1134    1,372888    1,372422    2,745309    0,999999    -1,000000    -1,000000
1135    1,420662    1,419784    2,840446    1,000000    -1,000000    -1,000000
1136    1,468240    1,467930    2,936169    1,000000    -1,000000    -1,000000
1137    1,516540    1,516075    3,032615    1,000000    -1,000000    -1,000000
1138    1,565348    1,564961    3,130309    1,000000    -1,000000    -1,000000
1139    1,614578    1,614914    3,229492    1,000000    -1,000000    -1,000000
1140    1,723230    1,722802    3,446031    1,000000    -1,000000    -1,000000
1141    1,715431    1,714992    3,430422    1,000000    -1,000000    -1,000000
1142    1,828674    1,827550    3,656224    0,999999    -1,000000    -1,000000
1143    1,882003    1,880744    3,762745    0,999998    -1,000000    -1,000000
1144    1,935912    1,934223    3,870132    0,999996    -0,999999    -0,999999
1145    1,990038    1,988459    3,978496    0,999998    -1,000000    -1,000000
1146    2,044513    2,043070    4,087583    1,000000    -1,000000    -1,000000
1147    2,100009    2,098348    4,198355    0,999998    -1,000000    -1,000000
1148    2,156099    2,154892    4,310988    0,999998    -0,999999    -0,999999
1149    2,212462    2,211337    4,423798    0,999999    -1,000000    -1,000000
1150    2,192238    2,191102    4,383339    1,000000    -1,000000    -1,000000
1151    2,247424    2,246391    4,493814    1,000000    -1,000000    -1,000000
1152    2,303582    2,302497    4,606079    1,000000    -1,000000    -1,000000
1153    2,359663    2,358965    4,718628    1,000000    -1,000000    -1,000000
1154    2,416992    2,415881    4,832872    1,000000    -1,000000    -1,000000
1155    2,474019    2,473477    4,947495    1,000000    -1,000000    -1,000000
1156    2,620924    2,620550    5,241474    1,000000    -1,000000    -1,000000
1157    2,682065    2,680755    5,362820    1,000000    -1,000000    -1,000000
1158    2,649930    2,649052    5,298981    1,000000    -1,000000    -1,000000
1159    2,709755    2,708283    5,418037    1,000000    -1,000000    -1,000000
1160    2,769571    2,768848    5,538418    1,000000    -1,000000    -1,000000
1161    2,830299    2,829473    5,659772    1,000000    -1,000000    -1,000000
1162    2,891363    2,890562    5,781925    1,000000    -1,000000    -1,000000
1163    2,952892    2,952246    5,905138    1,000000    -1,000000    -1,000000
