W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1163    1,960381    3,009707    1,637071    -0,866197    0,394985    -0,801205
1164    3,314171    3,163168    0,689835    -0,978391    -0,317983    0,115080
1165    3,183252    3,155871    0,841059    -0,964830    -0,164522    -0,100557
1166    3,278199    3,014752    0,714087    -0,977713    -0,463018    0,266615
1167    4,291640    3,373331    1,131406    -0,984915    -0,856631    0,754431
1168    2,163789    1,651575    1,036860    -0,886291    -0,675128    0,256710
1169    3,011341    3,048158    1,447521    -0,885938    -0,214755    -0,262723
1170    2,758583    1,751444    1,193315    -0,957604    -0,906209    0,745978
1171    1,921516    0,694422    1,532826    -0,683815    -0,943786    0,404181
1172    2,948634    1,589060    1,662662    -0,902253    -0,911130    0,644360
1173    2,929177    0,864007    2,555309    -0,552583    -0,959470    0,295309
1174    3,941547    1,842510    2,240500    -0,957735    -0,971618    0,862508
1175    5,306293    1,795694    3,613934    -0,961367    -0,990602    0,914683
1176    5,618521    2,157159    3,541406    -0,976876    -0,991483    0,940711
1177    6,498501    2,145659    4,440354    -0,972406    -0,993626    0,939908
1178    5,911063    0,918695    5,391660    -0,618241    -0,990991    0,507407
1179    5,976176    1,130494    5,386196    -0,590701    -0,985555    0,445517
1180    4,692105    0,853793    5,017931    0,303889    -0,986774    -0,454306
1181    5,217804    0,776268    4,670134    -0,742877    -0,993790    0,663776
1182    5,508727    0,814907    5,041921    -0,622528    -0,991968    0,518539
1183    4,058279    0,926203    4,726341    0,666546    -0,989272    -0,768297
1184    4,800494    2,109362    2,977857    -0,919739    -0,960567    0,774329
1185    3,807653    0,787542    3,522909    -0,451457    -0,979904    0,264398
1186    2,752992    2,044469    0,958626    -0,962959    -0,818100    0,632730
1187    2,782272    2,932790    0,889902    -0,952862    0,013792    -0,316516
1188    3,308675    2,231492    1,408940    -0,944145    -0,852999    0,633368
1189    2,662525    1,118398    1,853565    -0,823462    -0,939577    0,579472
1190    2,574087    2,926039    1,186561    -0,914759    0,086411    -0,481535
1191    1,200833    0,566667    1,084230    -0,431726    -0,881905    -0,044488
1192    2,866705    2,542702    1,071136    -0,928500    -0,472215    0,111128
1193    1,902435    1,558466    0,976122    -0,859269    -0,577073    0,078103
1194    1,112088    2,319547    1,981769    -0,521339    0,049038    -0,877888
1195    1,087845    2,625318    3,022925    0,185993    -0,521395    -0,935402
1196    2,092650    2,158772    4,103774    0,863463    -0,964154    -0,966354
1197    2,320425    1,672966    3,825054    0,830483    -0,969867    -0,941173
1198    1,679374    1,002589    2,385294    0,553580    -0,936734    -0,810070
1199    2,049896    2,300403    1,383179    -0,803796    -0,145203    -0,471887
1200    1,739455    1,200525    2,646619    0,607595    -0,932846    -0,852940
1201    1,558965    1,083889    2,208100    0,375950    -0,890563    -0,756298
1202    1,298831    1,599676    1,723519    -0,306926    -0,468720    -0,696848
1203    1,488350    1,200771    0,809572    -0,839773    -0,592874    0,060655
1204    1,995068    0,998146    1,709148    -0,516079    -0,865897    0,018410
1205    2,412867    2,335745    3,577978    0,135232    -0,762647    -0,744008
1206    1,895882    1,934463    2,909817    0,154126    -0,754011    -0,765226
1207    2,230579    1,691329    3,416160    0,508142    -0,904528    -0,826887
1208    1,415365    2,096858    2,992125    0,430070    -0,774420    -0,904228
1209    1,721046    1,500000    2,736177    0,440559    -0,870515    -0,825320
1210    2,106937    1,717966    3,511579    0,682469    -0,933881    -0,898708
1211    1,555659    2,232056    3,282219    0,485384    -0,804048    -0,910100
1212    1,342193    2,108747    1,628678    -0,635206    -0,001660    -0,771287
1213    1,061934    2,553502    2,632011    -0,132870    -0,274562    -0,916563
1214    0,904393    2,468768    2,753207    0,149460    -0,462506    -0,945784
1215    1,432144    2,299501    1,634467    -0,708617    0,120725    -0,785980
1216    1,017004    1,145361    0,787166    -0,741099    -0,213649    -0,497558
1217    1,116343    1,217100    0,819214    -0,756768    -0,238375    -0,454445
1218    1,481741    1,323547    0,852056    -0,821285    -0,463269    -0,125128
1219    1,165237    0,943163    0,726177    -0,782524    -0,588272    -0,043153
1220    1,390577    1,030606    0,962481    -0,722011    -0,671668    -0,027630
